w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	w64	w65	w66	w67	w68	w69	w70	w71	w72	w73	w74	w75	w76	w77	w78	w79	w80	w81	w82	w83	w84	w85	w86	w87	w88	w89	w90	w91	w92	w93	w94	w95	w96	w97	w98	w99	w100	w101	w102	w103	w104	w105	w106	w107	w108	w109	w110	w111	w112	w113	w114	w115	w116	w117	w118	w119	w120	w121	w122	w123	w124	w125	w126	w127	w128	w129	w130	w131	w132	w133	w134	w135	w136	w137	w138	w139	w140	w141	w142	w143	w144	w145	w146	w147	w148	w149	w150	w151	w152	w153	w154	w155	w156	w157	w158	w159	w160	w161	w162	w163	w164	w165	w166	w167	w168	w169	w170	w171	w172	w173	w174	w175	w176	w177	w178	w179	w180	w181	w182	w183	w184	w185	w186	w187	w188	w189	w190	w191	w192	w193	w194	w195	w196	w197	w198	w199	w200	w201	w202	w203	w204	w205	w206	w207	w208	w209	w210	w211	w212	w213	w214	w215	w216	w217	w218	w219	w220	w221	w222	w223	w224	w225	w226	w227	w228	w229	w230	w231	w232	w233	w234	w235	w236	w237	w238	w239	w240	w241	w242	w243	w244	w245	w246	w247	w248	w249	w250	w251	w252	w253	w254	w255	w256	w257	w258	w259	w260	w261	w262	w263	w264	w265	w266	w267	w268	w269	w270	w271	w272	w273	w274	w275	w276	w277	w278	w279	w280	w281	w282	w283	w284	w285	w286	w287	w288	w289	w290	w291	w292	w293	w294	w295	w296	w297	w298	w299	w300	w0
4.546926432292878	8.01502935538997	7.9240278817578655	-3.4758938981722167	-3.7024445934065398	5.906027009610625	-3.4344730864977464	-1.4763805180664349	-2.9276131912181427	-5.29239299547055	8.624123773937754	-7.005133060149092	0.10147431023960962	-4.939272837686275	-0.1777483117666634	8.635637456398399	-6.645587416060607	-4.321711047607039	-3.6090777898061788	-3.0636111068015452	-6.483513328025765	1.9056829173236736	-3.8058866507926723	3.743634516678867	-3.798101742788049	7.520299055055602	0.00036466887104324996	-9.640184912612312	1.2851184381613052	7.928750060719494	4.760354318947066	-5.950055126522784	5.664424185378266	-3.217130725059633	0.7851899567758664	-9.602369947751868	-2.0433590733811684	9.736581922712503	3.5675312349285377	6.9950019115931354	-5.426586033900662	0.8076850032098264	-2.9212591681280173	2.0188233977933123	7.484523417662331	9.499289128563305	-4.224872325705292	-9.845494451888044	9.381917334954323	5.47109742040243	3.7913107122622023	-5.876596618159965	-6.133183407420887	-3.1355712348242832	-7.366487683488231	6.847951352261589	-9.145847895381735	8.67791491495916	8.247158849586413	-8.85331048439275	3.7728423160569946	8.396752867506933	4.033321976556181	-4.059028830808529	-0.9503092761095786	-8.79316177014698	-9.27832073659738	-7.351977633443312	8.254893937478982	-8.543116160804743	0.5600830119128659	0.552595564906369	-4.737723322210741	8.880592138846623	-7.654125101780664	-2.077389388308802	4.246564868398309	2.8211145592102014	-6.483220168451226	-5.810000035409757	-1.3863220762891615	3.9956154201772733	8.567650620240784	-8.227206597742224	4.349867967653267	-7.548814955680882	-9.76749389723409	-4.29781289143466	6.651213069961841	3.3913519200299618	4.179690644297807	-6.593042639093255	-2.4574897532619957	6.520899698114135	2.9484563583537238	7.954819091723039	-9.128723160464347	8.522815448958113	2.4273340410618403	-1.101115149589532	4.479116174185606	-4.972126327681508	-7.424450699771114	-3.01526083900535	-7.110936078978284	7.986313885976074	5.449083196464926	-7.902932490644162	-9.435607776930226	7.678792933498698	-1.906012090126751	-0.9303283065419237	3.7503602503834372	7.403284358892051	4.2069173638446955	6.554356043503503	-3.2578290303131325	-0.017266169908452866	1.5651516896032263	8.535452593023365	-3.5768826924295354	4.8917639052433515	-8.194414942139701	1.8247798260781565	-2.0181874387094467	-1.343428127949096	-9.715582190430723	7.284880953351603	-1.8144570451338495	-8.99095039572876	9.27454103809032	6.960156118715531	-9.792091778497706	3.6402431350693405	2.959128635975503	7.784160154449637	-3.138826825381784	-7.864165768297198	1.0344108961362508	-3.241865084503843	0.5681081050325929	8.709902777437037	4.026129199239222	1.6924304081330774	7.605349786504178	1.909313243839506	2.488051700000142	-7.016827519889375	1.4017264804329557	6.9338720415647686	2.5732544961010717	2.7448425434149613	7.559566888808519	6.971541721253288	7.236671081190252	8.472456335148308	5.289963879549987	3.477078489949463	2.7852252682932885	6.946866388680064	0.8027886566526377	-5.65128263921315	0.8724019154469715	-2.660263221931018	-6.690861799658876	-7.864791887396208	-5.290863899121177	-5.289743428747897	-0.6871848194198265	1.8425564091612614	1.44102631138594	9.805896332462908	3.8470509765480188	0.047748874042554235	6.929548053485632	0.5695564172674494	7.63935449895456	1.4744622013263324	-8.53721798004699	9.44018003650126	-9.39136843850497	6.490430288538846	-0.22494708167232602	8.409315820943448	0.6785824344275397	-2.8338711786802833	6.643710928601649	0.4804607083933661	2.7696578982911717	-0.752343641381799	-0.46418589397944743	-6.389315939231892	-6.918120510215886	-4.834645957599491	6.691189954677611	-8.241232807942652	3.1092862149084226	-6.0835766009788586	5.062043141795584	9.980126867787476	2.2613573154527558	2.7201521969770397	9.005691659549484	-4.85150433598028	-5.730623478449843	1.0161309108460728	-0.8971614709153073	-7.832804255147494	-2.8503920004776546	9.07316392482096	-9.889165546108416	3.1362453563742747	-4.33496047384142	-9.345880828781048	-9.941420567207388	3.359920499860891	3.963005657455369	-8.34400432404982	6.218764325718439	-6.7481159677990945	9.487297680841948	-6.555146958616149	-9.049817317410088	-9.279759597833618	8.726596797198795	8.806105375325103	-6.195075230170914	3.9467278507418087	8.890855493713161	-3.4039666141029556	7.206617499727145	3.3163205763667065	-1.4663990028415128	-2.4162793066466293	2.6655529152340023	1.1894997924282507	-0.6420460121764222	4.925224153504132	-4.677731148844032	0.9593827711360063	-2.230203784350863	9.166962550575818	-5.247896557126296	3.620885418898979	9.532270474346205	-9.941648161403123	1.1837058611836255	-1.1462036862485547	9.435967546107577	5.502341216264426	-5.908435160017689	5.182314719640999	8.72574559964687	9.71496001827336	1.5532821930701175	1.3237159895779769	-2.7419220308757986	6.93417589056844	3.5200212985364487	2.361966151074739	-8.62438431274245	-3.0003700400189075	-9.257457765339495	4.4870133213808	-0.2800848827782829	2.1788162608602306	9.572349668411334	3.221565979634761	-3.8096184863622966	5.974689375820162	2.9385023348168033	8.839360925150686	5.498379010569124	5.062513059612684	4.397021093504009	4.4554223146042204	-7.838620056635136	-6.9181223806508	8.116897371501182	-1.3686633846955374	7.6857333707639555	-7.683611432223415	-0.6388747560340562	7.065236336728049	-1.6204269411718997	9.298953802214328	7.062348254652534	-9.439389702404696	8.51986283903534	-1.834732103143324	3.352259594057614	1.3226503087207675	-5.723130454856914	-5.549856210751557	0.6105478887475329	-1.8695833573801792	9.391855759981468	3.4748096211064876	-1.8049837317230413	8.484583322954677	0.9762353897094727
